Date,Bammel_trend,Bammel_yhat_lower,Bammel_yhat_upper,Bammel_trend_lower,Bammel_trend_upper,Bammel_additive_terms,Bammel_additive_terms_lower,Bammel_additive_terms_upper,Bammel_yearly,Bammel_yearly_lower,Bammel_yearly_upper,Bammel_multiplicative_terms,Bammel_multiplicative_terms_lower,Bammel_multiplicative_terms_upper,Bammel_yhat,Sagemont_trend,Sagemont_yhat_lower,Sagemont_yhat_upper,Sagemont_trend_lower,Sagemont_trend_upper,Sagemont_additive_terms,Sagemont_additive_terms_lower,Sagemont_additive_terms_upper,Sagemont_yearly,Sagemont_yearly_lower,Sagemont_yearly_upper,Sagemont_multiplicative_terms,Sagemont_multiplicative_terms_lower,Sagemont_multiplicative_terms_upper,Sagemont_yhat
2000-11-01,4.259071536907932,-4.0659387254873325,11.837714986384011,4.259071536907932,4.259071536907932,-0.3024517592060053,-0.3024517592060053,-0.3024517592060053,-0.3024517592060053,-0.3024517592060053,-0.3024517592060053,0.0,0.0,0.0,3.9566197777019267,4.439456057429086,-4.26334071076148,11.650930863041756,4.439456057429086,4.439456057429086,-0.33302392867593017,-0.33302392867593017,-0.33302392867593017,-0.33302392867593017,-0.33302392867593017,-0.33302392867593017,0.0,0.0,0.0,4.106432128753156
2000-12-01,4.259633563442732,-3.837511379577067,11.129454220141453,4.259633563442732,4.259633563442732,-0.5807507407014739,-0.5807507407014739,-0.5807507407014739,-0.5807507407014739,-0.5807507407014739,-0.5807507407014739,0.0,0.0,0.0,3.6788828227412576,4.440165910643522,-4.262357433058534,11.709063666575958,4.440165910643522,4.440165910643522,-0.7566974925972896,-0.7566974925972896,-0.7566974925972896,-0.7566974925972896,-0.7566974925972896,-0.7566974925972896,0.0,0.0,0.0,3.6834684180462323
2001-01-01,4.260214324195359,-5.451074290109736,11.361444562913151,4.260214324195359,4.260214324195359,-1.0295733811050745,-1.0295733811050745,-1.0295733811050745,-1.0295733811050745,-1.0295733811050745,-1.0295733811050745,0.0,0.0,0.0,3.2306409430902843,4.4408994256317715,-4.38464966190547,10.838337200579165,4.4408994256317715,4.4408994256317715,-1.3256640156590136,-1.3256640156590136,-1.3256640156590136,-1.3256640156590136,-1.3256640156590136,-1.3256640156590136,0.0,0.0,0.0,3.115235409972758
2001-02-01,4.260795084947985,-5.505542146502072,10.961886547314332,4.260795084947985,4.260795084947985,-1.559924982433249,-1.559924982433249,-1.559924982433249,-1.559924982433249,-1.559924982433249,-1.559924982433249,0.0,0.0,0.0,2.7008701025147364,4.441632940620021,-5.5630253903465565,9.846448460824949,4.441632940620021,4.441632940620021,-2.2117204718694503,-2.2117204718694503,-2.2117204718694503,-2.2117204718694503,-2.2117204718694503,-2.2117204718694503,0.0,0.0,0.0,2.229912468750571
2001-03-01,4.261319643047132,-4.740132441115372,11.421379925570339,4.261319643047132,4.261319643047132,-0.6782129116884668,-0.6782129116884668,-0.6782129116884668,-0.6782129116884668,-0.6782129116884668,-0.6782129116884668,0.0,0.0,0.0,3.5831067313586655,4.442295470286827,-4.668998146981746,10.967929299221039,4.442295470286827,4.442295470286827,-1.239113597927001,-1.239113597927001,-1.239113597927001,-1.239113597927001,-1.239113597927001,-1.239113597927001,0.0,0.0,0.0,3.203181872359826
2001-04-01,4.261900403759874,-4.022528852057803,12.39148171626024,4.261900403759874,4.261900403759874,-0.271330710735708,-0.271330710735708,-0.271330710735708,-0.271330710735708,-0.271330710735708,-0.271330710735708,0.0,0.0,0.0,3.9905696930241663,4.443028984901878,-3.724636654667009,11.598573305806656,4.443028984901878,4.443028984901878,-0.49035406674015725,-0.49035406674015725,-0.49035406674015725,-0.49035406674015725,-0.49035406674015725,-0.49035406674015725,0.0,0.0,0.0,3.952674918161721
2001-05-01,4.262462430256075,-3.000233443677614,13.496764594777183,4.262462430256075,4.262462430256075,0.3424768459010541,0.3424768459010541,0.3424768459010541,0.3424768459010541,0.3424768459010541,0.3424768459010541,0.0,0.0,0.0,4.604939276157129,4.443738837755154,-2.954277732536798,12.71645660275529,4.443738837755154,4.443738837755154,0.29280777538442865,0.29280777538442865,0.29280777538442865,0.29280777538442865,0.29280777538442865,0.29280777538442865,0.0,0.0,0.0,4.736546613139582
2001-06-01,4.263043190968816,-2.392800463170269,13.983962800131946,4.263043190968816,4.263043190968816,1.7190979811572407,1.7190979811572407,1.7190979811572407,1.7190979811572407,1.7190979811572407,1.7190979811572407,0.0,0.0,0.0,5.982141172126056,4.444472352370206,-2.5158527567209945,12.744390555729458,4.444472352370206,4.444472352370206,1.200697469445279,1.200697469445279,1.200697469445279,1.200697469445279,1.200697469445279,1.200697469445279,0.0,0.0,0.0,5.645169821815485
2001-07-01,4.263605217465017,-2.531507557784195,13.063928525439863,4.263605217465017,4.263605217465017,0.9374798120562405,0.9374798120562405,0.9374798120562405,0.9374798120562405,0.9374798120562405,0.9374798120562405,0.0,0.0,0.0,5.201085029521257,4.445182205223481,-2.294997604468647,13.897586738783907,4.445182205223481,4.445182205223481,1.0893590737820573,1.0893590737820573,1.0893590737820573,1.0893590737820573,1.0893590737820573,1.0893590737820573,0.0,0.0,0.0,5.534541279005538
2001-08-01,4.264185978177759,-3.3529531350992063,12.508692355040894,4.264185978177759,4.264185978177759,0.6069214771563313,0.6069214771563313,0.6069214771563313,0.6069214771563313,0.6069214771563313,0.6069214771563313,0.0,0.0,0.0,4.87110745533409,4.445915719838533,-0.032921508151455246,15.276452530047557,4.445915719838533,4.445915719838533,2.8678732393213395,2.8678732393213395,2.8678732393213395,2.8678732393213395,2.8678732393213395,2.8678732393213395,0.0,0.0,0.0,7.313788959159872
2001-09-01,4.2647667388905,-4.015989557729013,12.271729536625498,4.2647667388905,4.2647667388905,-0.005521244823057532,-0.005521244823057532,-0.005521244823057532,-0.005521244823057532,-0.005521244823057532,-0.005521244823057532,0.0,0.0,0.0,4.259245494067442,4.446649234453584,-3.8783093129052717,12.620115822646227,4.446649234453584,4.446649234453584,-0.14713984732915616,-0.14713984732915616,-0.14713984732915616,-0.14713984732915616,-0.14713984732915616,-0.14713984732915616,0.0,0.0,0.0,4.299509387124428
2001-10-01,4.265328765386701,-2.2934563967313295,14.366301144847686,4.265328765386701,4.265328765386701,1.4133980971754492,1.4133980971754492,1.4133980971754492,1.4133980971754492,1.4133980971754492,1.4133980971754492,0.0,0.0,0.0,5.67872686256215,4.44735908730686,-2.9659022773382726,13.148592441604633,4.44735908730686,4.44735908730686,0.9307741743730698,0.9307741743730698,0.9307741743730698,0.9307741743730698,0.9307741743730698,0.9307741743730698,0.0,0.0,0.0,5.378133261679929
2001-11-01,4.265909526099443,-3.817529148734564,11.420332662489246,4.265909526099443,4.265909526099443,-0.3868800874499083,-0.3868800874499083,-0.3868800874499083,-0.3868800874499083,-0.3868800874499083,-0.3868800874499083,0.0,0.0,0.0,3.8790294386495345,4.448092601921911,-3.707644649666451,11.720248008825555,4.448092601921911,4.448092601921911,-0.4393457528668082,-0.4393457528668082,-0.4393457528668082,-0.4393457528668082,-0.4393457528668082,-0.4393457528668082,0.0,0.0,0.0,4.008746849055103
2001-12-01,4.266471554711605,-3.6873257970686835,11.378354646388845,4.266471554711605,4.266471554711605,-0.6081203244154466,-0.6081203244154466,-0.6081203244154466,-0.6081203244154466,-0.6081203244154466,-0.6081203244154466,0.0,0.0,0.0,3.6583512302961583,4.448802457550389,-3.9893308237990586,11.851150375034846,4.448802457550389,4.448802457550389,-0.7892658390829178,-0.7892658390829178,-0.7892658390829178,-0.7892658390829178,-0.7892658390829178,-0.7892658390829178,0.0,0.0,0.0,3.6595366184674716
2002-01-01,4.26705231761084,-4.878208778818142,11.431533548539381,4.26705231761084,4.26705231761084,-1.0280616781250176,-1.0280616781250176,-1.0280616781250176,-1.0280616781250176,-1.0280616781250176,-1.0280616781250176,0.0,0.0,0.0,3.2389906394858228,4.4495359750331485,-4.574694726742076,11.194297767112886,4.4495359750331485,4.4495359750331485,-1.275129912399268,-1.275129912399268,-1.275129912399268,-1.275129912399268,-1.275129912399268,-1.275129912399268,0.0,0.0,0.0,3.1744060626338806
2002-02-01,4.267633080510075,-5.235110158733503,10.353467769913134,4.267633080510075,4.267633080510075,-1.548382648705668,-1.548382648705668,-1.548382648705668,-1.548382648705668,-1.548382648705668,-1.548382648705668,0.0,0.0,0.0,2.719250431804407,4.4502694925159085,-5.600303499366628,10.216704871219328,4.4502694925159085,4.4502694925159085,-2.162861072854721,-2.162861072854721,-2.162861072854721,-2.162861072854721,-2.162861072854721,-2.162861072854721,0.0,0.0,0.0,2.2874084196611877
2002-03-01,4.268157640548094,-4.169754406961267,10.989743427002164,4.268157640548094,4.268157640548094,-0.6384848390131496,-0.6384848390131496,-0.6384848390131496,-0.6384848390131496,-0.6384848390131496,-0.6384848390131496,0.0,0.0,0.0,3.6296728015349444,4.450932024435821,-4.605985478790589,11.2957984588563,4.450932024435821,4.450932024435821,-1.2370210095372163,-1.2370210095372163,-1.2370210095372163,-1.2370210095372163,-1.2370210095372163,-1.2370210095372163,0.0,0.0,0.0,3.213911014898605
2002-04-01,4.26873840344733,-4.041697014430389,11.534714790351913,4.26873840344733,4.26873840344733,-0.3644736804883083,-0.3644736804883083,-0.3644736804883083,-0.3644736804883083,-0.3644736804883083,-0.3644736804883083,0.0,0.0,0.0,3.9042647229590215,4.451665541918581,-4.106604401109996,10.904067184694506,4.451665541918581,4.451665541918581,-0.6039473400254827,-0.6039473400254827,-0.6039473400254827,-0.6039473400254827,-0.6039473400254827,-0.6039473400254827,0.0,0.0,0.0,3.8477182018930987
2002-05-01,4.269300432059492,-3.4469868783188997,12.699581523531291,4.269300432059492,4.269300432059492,0.3975662104698276,0.3975662104698276,0.3975662104698276,0.3975662104698276,0.3975662104698276,0.3975662104698276,0.0,0.0,0.0,4.666866642529319,4.452375397547058,-3.0869846833654835,13.125464226917064,4.452375397547058,4.452375397547058,0.3257256915804073,0.3257256915804073,0.3257256915804073,0.3257256915804073,0.3257256915804073,0.3257256915804073,0.0,0.0,0.0,4.778101089127466
2002-06-01,4.269881194958727,-2.7712875075971164,13.886780072313925,4.269881194958727,4.269881194958727,1.683059752133894,1.683059752133894,1.683059752133894,1.683059752133894,1.683059752133894,1.683059752133894,0.0,0.0,0.0,5.952940947092621,4.453108915029818,-2.122653782372722,13.615679984325041,4.453108915029818,4.453108915029818,1.2117504422067282,1.2117504422067282,1.2117504422067282,1.2117504422067282,1.2117504422067282,1.2117504422067282,0.0,0.0,0.0,5.664859357236547
2002-07-01,4.270443223701129,-2.450842183166871,13.762187923210867,4.270443223701129,4.270443223701129,1.0425344496517406,1.0425344496517406,1.0425344496517406,1.0425344496517406,1.0425344496517406,1.0425344496517406,0.0,0.0,0.0,5.3129776733528695,4.453818772036974,-2.1482820881406854,13.407500218675908,4.453818772036974,4.453818772036974,1.1355179932087374,1.1355179932087374,1.1355179932087374,1.1355179932087374,1.1355179932087374,1.1355179932087374,0.0,0.0,0.0,5.5893367652457115
2002-08-01,4.271023986734944,-3.547720049354653,12.567724701483108,4.271023986734944,4.271023986734944,0.43910545750173063,0.43910545750173063,0.43910545750173063,0.43910545750173063,0.43910545750173063,0.43910545750173063,0.0,0.0,0.0,4.710129444236674,4.454552290944369,-0.5736690811675605,15.056668522606394,4.454552290944369,4.454552290944369,2.7657957767199433,2.7657957767199433,2.7657957767199433,2.7657957767199433,2.7657957767199433,2.7657957767199433,0.0,0.0,0.0,7.220348067664312
2002-09-01,4.271604749768759,-3.735228163795752,12.020146661168699,4.271604749768759,4.271604749768759,-0.00037075753106374565,-0.00037075753106374565,-0.00037075753106374565,-0.00037075753106374565,-0.00037075753106374565,-0.00037075753106374565,0.0,0.0,0.0,4.271233992237695,4.4552858098517625,-3.8668325325970283,12.676177955218058,4.4552858098517625,4.4552858098517625,-0.10344412845205281,-0.10344412845205281,-0.10344412845205281,-0.10344412845205281,-0.10344412845205281,-0.10344412845205281,0.0,0.0,0.0,4.351841681399709
2002-10-01,4.272166778511161,-1.9492181168433123,14.222480517333333,4.272166778511161,4.272166778511161,1.587875031792692,1.587875031792692,1.587875031792692,1.587875031792692,1.587875031792692,1.587875031792692,0.0,0.0,0.0,5.860041810303853,4.455995666858918,-2.6408257792038214,13.172141238853202,4.455995666858918,4.455995666858918,1.0376200181867459,1.0376200181867459,1.0376200181867459,1.0376200181867459,1.0376200181867459,1.0376200181867459,0.0,0.0,0.0,5.493615685045664
2002-11-01,4.272747541544976,-3.932161944679635,11.42454668409612,4.272747541544976,4.272747541544976,-0.4738710634584862,-0.4738710634584862,-0.4738710634584862,-0.4738710634584862,-0.4738710634584862,-0.4738710634584862,0.0,0.0,0.0,3.7988764780864894,4.456729185766313,-3.9405689751524324,11.740850614883007,4.456729185766313,4.456729185766313,-0.5473949203038575,-0.5473949203038575,-0.5473949203038575,-0.5473949203038575,-0.5473949203038575,-0.5473949203038575,0.0,0.0,0.0,3.909334265462455
2002-12-01,4.273309570287378,-3.9431589096603634,11.13400844108518,4.273309570287378,4.273309570287378,-0.6348344224381176,-0.6348344224381176,-0.6348344224381176,-0.6348344224381176,-0.6348344224381176,-0.6348344224381176,0.0,0.0,0.0,3.63847514784926,4.457439042773468,-4.322827163705612,11.036204282937383,4.457439042773468,4.457439042773468,-0.8197588186144639,-0.8197588186144639,-0.8197588186144639,-0.8197588186144639,-0.8197588186144639,-0.8197588186144639,0.0,0.0,0.0,3.6376802241590043
2003-01-01,4.273890333321193,-4.692075624399157,11.384115796933763,4.273890333321193,4.273890333321193,-1.0256049669643077,-1.0256049669643077,-1.0256049669643077,-1.0256049669643077,-1.0256049669643077,-1.0256049669643077,0.0,0.0,0.0,3.248285366356885,4.458172561680863,-4.12141110155556,11.08143217282436,4.458172561680863,4.458172561680863,-1.2230341584540683,-1.2230341584540683,-1.2230341584540683,-1.2230341584540683,-1.2230341584540683,-1.2230341584540683,0.0,0.0,0.0,3.2351384032267947
2003-02-01,4.274471095801884,-5.015376201934128,9.91170868132534,4.274471095801884,4.274471095801884,-1.5359196704359792,-1.5359196704359792,-1.5359196704359792,-1.5359196704359792,-1.5359196704359792,-1.5359196704359792,0.0,0.0,0.0,2.7385514253659045,4.458906082323222,-5.665132223573974,10.522991848657018,4.458906082323222,4.458906082323222,-2.1140623073857348,-2.1140623073857348,-2.1140623073857348,-2.1140623073857348,-2.1140623073857348,-2.1140623073857348,0.0,0.0,0.0,2.344843774937487
2003-03-01,4.274995655461863,-4.034968130142928,11.720155055803666,4.274995655461863,4.274995655461863,-0.600119338540671,-0.600119338540671,-0.600119338540671,-0.600119338540671,-0.600119338540671,-0.600119338540671,0.0,0.0,0.0,3.674876316921192,4.459568617096966,-4.700258868528279,11.74375947624764,4.459568617096966,4.459568617096966,-1.237129432569701,-1.237129432569701,-1.237129432569701,-1.237129432569701,-1.237129432569701,-1.237129432569701,0.0,0.0,0.0,3.222439184527265
2003-04-01,4.275576417942554,-4.133170472543673,11.761094555955664,4.275576417942554,4.275576417942554,-0.45750846083300145,-0.45750846083300145,-0.45750846083300145,-0.45750846083300145,-0.45750846083300145,-0.45750846083300145,0.0,0.0,0.0,3.818067957109553,4.460302137739325,-4.1323160874170775,11.29711919668985,4.460302137739325,4.460302137739325,-0.7173181998942694,-0.7173181998942694,-0.7173181998942694,-0.7173181998942694,-0.7173181998942694,-0.7173181998942694,0.0,0.0,0.0,3.742983937845056
2003-05-01,4.276138446149675,-3.2506890278293787,12.260439444773573,4.276138446149675,4.276138446149675,0.4534498268928072,0.4534498268928072,0.4534498268928072,0.4534498268928072,0.4534498268928072,0.4534498268928072,0.0,0.0,0.0,4.7295882730424825,4.46101199642548,-3.3736630680612656,12.916355618366897,4.46101199642548,4.46101199642548,0.3603622921978362,0.3603622921978362,0.3603622921978362,0.3603622921978362,0.3603622921978362,0.3603622921978362,0.0,0.0,0.0,4.821374288623316
2003-06-01,4.276719208630366,-2.0570375663081597,13.62444282033645,4.276719208630366,4.276719208630366,1.6468694854443302,1.6468694854443302,1.6468694854443302,1.6468694854443302,1.6468694854443302,1.6468694854443302,0.0,0.0,0.0,5.923588694074697,4.46174551706784,-1.674770892824177,13.632647718216264,4.46174551706784,4.46174551706784,1.222975624662433,1.222975624662433,1.222975624662433,1.222975624662433,1.222975624662433,1.222975624662433,0.0,0.0,0.0,5.6847211417302725
